DATE,GROSS SALES,OVER,SHORT,file_name,month,year
11,1983.5,0.0,0,starmall san jose.xls,2,2019
12,268.5,0.0,0,starmall san jose.xls,2,2019
13,11822.0,0.0,0,starmall san jose.xls,2,2019
14,9371.0,0.0,0,starmall san jose.xls,2,2019
15,2192.5,0.0,0,starmall san jose.xls,2,2019
16,2800.38,0.62,0,starmall san jose.xls,2,2019
17,10269.5,0.0,0,starmall san jose.xls,2,2019
18,500.0,0.0,0,starmall san jose.xls,2,2019
19,1036.0,0.0,0,starmall san jose.xls,2,2019
20,7302.0,0.0,0,starmall san jose.xls,2,2019
21,7856.5,0.0,0,starmall san jose.xls,2,2019
22,7295.0,0.0,0,starmall san jose.xls,2,2019
23,2179.0,0.0,0,starmall san jose.xls,2,2019
24,14796.5,0.5,0,starmall san jose.xls,2,2019
25,7228.5,0.5,0,starmall san jose.xls,2,2019
26,1507.5,0.0,0,starmall san jose.xls,2,2019
27,1875.0,0.0,0,starmall san jose.xls,2,2019
28,5382.0,0.0,0,starmall san jose.xls,2,2019
1,3202.5,0.0,0,starmall san jose.xls,3,2019
2,10192.0,0.0,0,starmall san jose.xls,3,2019
3,11221.5,0.0,0,starmall san jose.xls,3,2019
4,3707.5,0.0,0,starmall san jose.xls,3,2019
5,6701.0,0.0,0,starmall san jose.xls,3,2019
6,2051.5,0.0,0,starmall san jose.xls,3,2019
7,6202.0,0.0,0,starmall san jose.xls,3,2019
8,4149.5,0.0,0,starmall san jose.xls,3,2019
9,1107.5,0.5,0,starmall san jose.xls,3,2019
10,7188.0,0.0,0,starmall san jose.xls,3,2019
11,3490.0,0.0,0,starmall san jose.xls,3,2019
12,4316.0,0.0,0,starmall san jose.xls,3,2019
13,1274.5,0.0,0,starmall san jose.xls,3,2019
14,5416.88,0.12,0,starmall san jose.xls,3,2019
15,3646.5,0.0,0,starmall san jose.xls,3,2019
16,4876.0,0.0,0,starmall san jose.xls,3,2019
17,5775.75,0.0,0,starmall san jose.xls,3,2019
18,1855.0,0.0,0,starmall san jose.xls,3,2019
19,1797.5,0.0,0,starmall san jose.xls,3,2019
20,11765.0,0.0,0,starmall san jose.xls,3,2019
21,3118.5,0.0,0,starmall san jose.xls,3,2019
22,8711.5,0.0,0,starmall san jose.xls,3,2019
23,12222.25,0.0,0,starmall san jose.xls,3,2019
24,6742.25,0.0,0,starmall san jose.xls,3,2019
25,3479.5,0.5,0,starmall san jose.xls,3,2019
26,3252.5,0.0,0,starmall san jose.xls,3,2019
27,1236.5,0.5,0,starmall san jose.xls,3,2019
28,7318.5,0.0,0,starmall san jose.xls,3,2019
29,4479.5,0.0,0,starmall san jose.xls,3,2019
30,11826.0,0.0,0,starmall san jose.xls,3,2019
31,10702.0,0.0,0,starmall san jose.xls,3,2019
1,9654.5,0.5,0,starmall san jose.xls,4,2019
2,4357.75,0.25,0,starmall san jose.xls,4,2019
3,6809.25,0.0,0,starmall san jose.xls,4,2019
4,2562.5,0.0,0,starmall san jose.xls,4,2019
5,5818.0,0.0,0,starmall san jose.xls,4,2019
6,4967.5,0.0,0,starmall san jose.xls,4,2019
7,10212.5,0.0,0,starmall san jose.xls,4,2019
8,580.0,0.0,0,starmall san jose.xls,4,2019
9,6157.5,0.0,0,starmall san jose.xls,4,2019
10,4570.0,0.0,0,starmall san jose.xls,4,2019
11,2467.0,0.0,0,starmall san jose.xls,4,2019
12,4330.0,0.0,0,starmall san jose.xls,4,2019
13,7797.5,0.5,0,starmall san jose.xls,4,2019
14,5508.5,0.0,0,starmall san jose.xls,4,2019
15,3557.5,0.0,0,starmall san jose.xls,4,2019
16,750.0,0.0,0,starmall san jose.xls,4,2019
17,2023.5,0.0,0,starmall san jose.xls,4,2019
18,11134.5,0.0,0,starmall san jose.xls,4,2019
19,1895.0,0.0,0,starmall san jose.xls,4,2019
20,13851.5,0.0,0,starmall san jose.xls,4,2019
21,2930.0,0.0,0,starmall san jose.xls,4,2019
22,2315.0,0.0,0,starmall san jose.xls,4,2019
23,2055.0,0.0,0,starmall san jose.xls,4,2019
24,1046.0,0.0,0,starmall san jose.xls,4,2019
25,5434.0,0.0,0,starmall san jose.xls,4,2019
26,4147.5,0.0,0,starmall san jose.xls,4,2019
27,7523.5,0.0,0,starmall san jose.xls,4,2019
28,4917.5,0.0,0,starmall san jose.xls,4,2019
29,7582.5,0.0,0,starmall san jose.xls,4,2019
30,4215.5,0.0,0,starmall san jose.xls,4,2019
1,2672.5,0.0,0,starmall san jose.xls,5,2019
2,880.0,0.0,0,starmall san jose.xls,5,2019
3,10235.25,0.0,0,starmall san jose.xls,5,2019
4,3755.0,0.0,0,starmall san jose.xls,5,2019
5,2114.5,0.0,0,starmall san jose.xls,5,2019
6,1416.0,0.0,0,starmall san jose.xls,5,2019
7,5155.5,0.0,0,starmall san jose.xls,5,2019
8,1783.5,0.0,0,starmall san jose.xls,5,2019
9,3558.0,0.0,0,starmall san jose.xls,5,2019
10,6791.5,0.0,0,starmall san jose.xls,5,2019
11,5504.5,0.0,0,starmall san jose.xls,5,2019
12,19550.0,0.0,0,starmall san jose.xls,5,2019
13,8450.0,0.0,0,starmall san jose.xls,5,2019
14,4928.0,0.0,0,starmall san jose.xls,5,2019
15,4882.5,0.0,0,starmall san jose.xls,5,2019
16,8763.5,0.0,0,starmall san jose.xls,5,2019
17,6802.75,0.0,0,starmall san jose.xls,5,2019
18,1863.5,0.5,0,starmall san jose.xls,5,2019
19,19310.25,0.0,0,starmall san jose.xls,5,2019
20,5672.5,0.0,0,starmall san jose.xls,5,2019
21,6538.5,0.0,0,starmall san jose.xls,5,2019
22,5723.5,0.5,0,starmall san jose.xls,5,2019
23,1410.0,0.0,0,starmall san jose.xls,5,2019
24,5933.0,0.0,0,starmall san jose.xls,5,2019
25,7380.0,0.0,0,starmall san jose.xls,5,2019
26,9212.5,0.0,0,starmall san jose.xls,5,2019
27,2967.0,0.0,0,starmall san jose.xls,5,2019
28,6702.0,0.0,0,starmall san jose.xls,5,2019
29,2936.25,0.0,0,starmall san jose.xls,5,2019
30,8621.0,0.0,0,starmall san jose.xls,5,2019
31,4165.0,0.0,0,starmall san jose.xls,5,2019
1,10464.0,0.0,0,starmall san jose.xls,6,2019
2,6593.0,0.0,0,starmall san jose.xls,6,2019
3,2221.0,0.0,0,starmall san jose.xls,6,2019
4,3075.0,0.0,0,starmall san jose.xls,6,2019
5,3263.5,0.0,0,starmall san jose.xls,6,2019
6,4658.5,0.0,0,starmall san jose.xls,6,2019
7,3136.5,0.0,0,starmall san jose.xls,6,2019
8,2101.5,0.0,0,starmall san jose.xls,6,2019
9,10111.75,0.0,0,starmall san jose.xls,6,2019
10,3780.0,0.0,0,starmall san jose.xls,6,2019
11,11529.25,0.0,0,starmall san jose.xls,6,2019
12,9961.0,0.0,0,starmall san jose.xls,6,2019
13,3045.0,0.0,0,starmall san jose.xls,6,2019
14,8240.0,0.0,0,starmall san jose.xls,6,2019
15,14078.0,0.0,0,starmall san jose.xls,6,2019
16,12680.5,0.0,0,starmall san jose.xls,6,2019
17,8689.5,0.0,0,starmall san jose.xls,6,2019
18,7824.5,0.0,0,starmall san jose.xls,6,2019
19,1774.5,0.0,0,starmall san jose.xls,6,2019
20,3234.0,0.0,0,starmall san jose.xls,6,2019
21,9817.0,0.0,0,starmall san jose.xls,6,2019
22,4046.0,0.0,0,starmall san jose.xls,6,2019
23,8691.0,0.0,0,starmall san jose.xls,6,2019
24,3464.5,0.5,0,starmall san jose.xls,6,2019
25,1595.0,0.0,0,starmall san jose.xls,6,2019
26,7114.0,0.0,0,starmall san jose.xls,6,2019
27,1111.0,0.0,0,starmall san jose.xls,6,2019
28,4773.0,0.0,0,starmall san jose.xls,6,2019
29,7336.0,0.0,0,starmall san jose.xls,6,2019
30,6610.0,0.0,0,starmall san jose.xls,6,2019
1,5879.0,0.0,0,starmall san jose.xls,7,2019
2,6951.5,0.0,0,starmall san jose.xls,7,2019
3,2172.5,0.0,0,starmall san jose.xls,7,2019
4,4170.0,0.0,0,starmall san jose.xls,7,2019
5,6916.0,0.0,0,starmall san jose.xls,7,2019
6,7850.75,0.0,0,starmall san jose.xls,7,2019
7,5533.0,0.0,0,starmall san jose.xls,7,2019
8,4534.0,0.0,0,starmall san jose.xls,7,2019
9,1824.5,0.0,0,starmall san jose.xls,7,2019
10,7045.0,0.0,0,starmall san jose.xls,7,2019
11,3169.5,0.0,0,starmall san jose.xls,7,2019
12,5090.0,0.0,0,starmall san jose.xls,7,2019
13,6602.0,0.0,0,starmall san jose.xls,7,2019
14,8243.5,0.0,0,starmall san jose.xls,7,2019
15,6107.5,0.0,0,starmall san jose.xls,7,2019
16,3147.5,0.0,0,starmall san jose.xls,7,2019
17,4735.0,0.0,0,starmall san jose.xls,7,2019
18,2430.5,0.0,0,starmall san jose.xls,7,2019
19,7130.5,0.0,0,starmall san jose.xls,7,2019
20,7818.0,0.0,0,starmall san jose.xls,7,2019
21,16332.5,0.0,0,starmall san jose.xls,7,2019
22,8901.0,0.0,0,starmall san jose.xls,7,2019
23,3410.25,0.25,0,starmall san jose.xls,7,2019
24,4287.5,0.0,0,starmall san jose.xls,7,2019
25,3611.75,0.0,0,starmall san jose.xls,7,2019
26,2182.5,0.0,0,starmall san jose.xls,7,2019
27,8116.0,0.0,0,starmall san jose.xls,7,2019
28,9394.5,0.0,0,starmall san jose.xls,7,2019
29,8310.5,0.0,0,starmall san jose.xls,7,2019
30,2841.0,0.0,0,starmall san jose.xls,7,2019
31,1983.5,0.0,0,starmall san jose.xls,7,2019
1,2012.0,0.0,0,starmall san jose.xls,8,2019
2,4816.5,0.0,0,starmall san jose.xls,8,2019
3,15158.75,0.25,0,starmall san jose.xls,8,2019
4,11596.5,0.0,0,starmall san jose.xls,8,2019
5,6958.75,0.25,0,starmall san jose.xls,8,2019
6,4915.0,0.0,0,starmall san jose.xls,8,2019
7,8934.5,0.0,0,starmall san jose.xls,8,2019
8,3740.0,0.0,0,starmall san jose.xls,8,2019
9,340.0,0.0,0,starmall san jose.xls,8,2019
10,12263.25,0.0,0,starmall san jose.xls,8,2019
11,2181.0,0.0,0,starmall san jose.xls,8,2019
12,7011.0,0.0,0,starmall san jose.xls,8,2019
13,5051.5,0.0,0,starmall san jose.xls,8,2019
14,2440.0,0.0,0,starmall san jose.xls,8,2019
15,9041.0,0.0,0,starmall san jose.xls,8,2019
16,4241.0,0.0,0,starmall san jose.xls,8,2019
17,2043.5,0.0,0,starmall san jose.xls,8,2019
18,9517.5,0.0,0,starmall san jose.xls,8,2019
19,140.0,0.0,0,starmall san jose.xls,8,2019
20,1574.5,0.5,0,starmall san jose.xls,8,2019
21,7530.0,0.0,0,starmall san jose.xls,8,2019
22,5985.5,0.0,0,starmall san jose.xls,8,2019
23,4823.5,0.0,0,starmall san jose.xls,8,2019
24,3201.0,0.0,0,starmall san jose.xls,8,2019
25,6868.0,0.0,0,starmall san jose.xls,8,2019
26,3821.0,0.0,0,starmall san jose.xls,8,2019
27,2546.0,0.0,0,starmall san jose.xls,8,2019
28,2364.5,0.0,0,starmall san jose.xls,8,2019
29,5715.25,0.0,0,starmall san jose.xls,8,2019
30,2015.0,0.0,0,starmall san jose.xls,8,2019
31,3562.0,0.0,0,starmall san jose.xls,8,2019
1,4107.5,0.0,0,starmall san jose.xls,9,2019
2,3439.5,0.0,0,starmall san jose.xls,9,2019
3,1535.0,0.0,0,starmall san jose.xls,9,2019
4,4776.0,0.0,0,starmall san jose.xls,9,2019
5,8827.0,0.0,0,starmall san jose.xls,9,2019
6,5275.0,0.0,0,starmall san jose.xls,9,2019
7,10942.5,0.0,0,starmall san jose.xls,9,2019
8,5263.5,0.0,0,starmall san jose.xls,9,2019
9,388.5,0.0,0,starmall san jose.xls,9,2019
10,9993.5,0.0,0,starmall san jose.xls,9,2019
11,3795.5,0.0,0,starmall san jose.xls,9,2019
12,5028.5,0.0,0,starmall san jose.xls,9,2019
13,5796.0,0.0,0,starmall san jose.xls,9,2019
14,7794.5,0.0,0,starmall san jose.xls,9,2019
15,9496.0,0.0,0,starmall san jose.xls,9,2019
16,1647.5,0.0,0,starmall san jose.xls,9,2019
17,2587.88,0.12,0,starmall san jose.xls,9,2019
18,3622.5,0.0,0,starmall san jose.xls,9,2019
19,1813.0,0.0,0,starmall san jose.xls,9,2019
20,2762.5,0.0,0,starmall san jose.xls,9,2019
21,4990.5,0.0,0,starmall san jose.xls,9,2019
22,5726.0,0.0,0,starmall san jose.xls,9,2019
23,2202.75,0.0,0,starmall san jose.xls,9,2019
24,4457.0,0.0,0,starmall san jose.xls,9,2019
25,2671.0,0.0,0,starmall san jose.xls,9,2019
26,1067.0,0.0,0,starmall san jose.xls,9,2019
27,5727.5,0.0,0,starmall san jose.xls,9,2019
28,6324.5,0.0,0,starmall san jose.xls,9,2019
29,7858.5,0.0,0,starmall san jose.xls,9,2019
30,5342.5,0.0,0,starmall san jose.xls,9,2019
1,7590.5,0.0,0,starmall san jose.xls,10,2019
2,5832.5,0.0,0,starmall san jose.xls,10,2019
3,4124.0,0.0,0,starmall san jose.xls,10,2019
4,4500.0,0.0,0,starmall san jose.xls,10,2019
5,3271.0,0.0,0,starmall san jose.xls,10,2019
6,4858.5,0.0,0,starmall san jose.xls,10,2019
7,2372.5,0.0,0,starmall san jose.xls,10,2019
8,3163.5,0.5,0,starmall san jose.xls,10,2019
9,627.75,0.0,0,starmall san jose.xls,10,2019
10,6128.75,0.0,0,starmall san jose.xls,10,2019
11,787.5,0.0,0,starmall san jose.xls,10,2019
12,6271.0,0.0,0,starmall san jose.xls,10,2019
13,5110.88,0.12,0,starmall san jose.xls,10,2019
14,6175.5,0.0,0,starmall san jose.xls,10,2019
15,7204.5,0.0,0,starmall san jose.xls,10,2019
16,5009.0,0.0,100,starmall san jose.xls,10,2019
17,5497.5,0.0,0,starmall san jose.xls,10,2019
18,610.0,0.0,0,starmall san jose.xls,10,2019
19,2795.0,0.0,0,starmall san jose.xls,10,2019
20,2000.0,0.0,0,starmall san jose.xls,10,2019
21,4854.5,0.0,0,starmall san jose.xls,10,2019
22,9108.5,0.0,0,starmall san jose.xls,10,2019
23,3572.0,0.0,0,starmall san jose.xls,10,2019
24,4225.0,0.0,0,starmall san jose.xls,10,2019
25,2742.5,0.0,0,starmall san jose.xls,10,2019
26,7157.0,0.0,0,starmall san jose.xls,10,2019
27,4876.0,0.0,0,starmall san jose.xls,10,2019
28,1320.0,0.0,0,starmall san jose.xls,10,2019
29,5367.0,0.0,0,starmall san jose.xls,10,2019
30,9975.0,0.0,0,starmall san jose.xls,10,2019
31,8225.0,0.0,0,starmall san jose.xls,10,2019
1,12193.0,0.0,0,starmall san jose.xls,11,2019
2,5097.5,0.0,0,starmall san jose.xls,11,2019
3,7711.0,0.0,0,starmall san jose.xls,11,2019
4,530.0,0.0,0,starmall san jose.xls,11,2019
5,4322.5,0.0,0,starmall san jose.xls,11,2019
6,3592.5,0.0,0,starmall san jose.xls,11,2019
7,7525.0,0.0,0,starmall san jose.xls,11,2019
8,5732.5,0.0,0,starmall san jose.xls,11,2019
9,14043.5,0.0,0,starmall san jose.xls,11,2019
10,5048.5,0.0,0,starmall san jose.xls,11,2019
11,6982.5,0.0,0,starmall san jose.xls,11,2019
12,1145.0,0.0,0,starmall san jose.xls,11,2019
13,9671.5,0.5,0,starmall san jose.xls,11,2019
14,2840.0,0.0,0,starmall san jose.xls,11,2019
15,5898.5,0.0,0,starmall san jose.xls,11,2019
16,4600.0,0.0,50,starmall san jose.xls,11,2019
17,12649.0,0.0,0,starmall san jose.xls,11,2019
18,3489.5,0.0,0,starmall san jose.xls,11,2019
19,6295.0,0.0,0,starmall san jose.xls,11,2019
20,9913.5,0.0,0,starmall san jose.xls,11,2019
21,9527.5,0.0,0,starmall san jose.xls,11,2019
22,4730.0,0.0,0,starmall san jose.xls,11,2019
23,9641.0,0.0,0,starmall san jose.xls,11,2019
24,8601.0,0.0,0,starmall san jose.xls,11,2019
25,3080.0,0.0,0,starmall san jose.xls,11,2019
26,1823.5,0.0,0,starmall san jose.xls,11,2019
27,8025.0,0.0,0,starmall san jose.xls,11,2019
28,6941.0,0.0,0,starmall san jose.xls,11,2019
29,9022.5,0.0,0,starmall san jose.xls,11,2019
30,13495.5,0.0,0,starmall san jose.xls,11,2019
1,12303.0,0.0,0,starmall san jose.xls,12,2019
2,2897.0,0.0,0,starmall san jose.xls,12,2019
3,2292.5,0.0,0,starmall san jose.xls,12,2019
4,5375.0,0.0,0,starmall san jose.xls,12,2019
5,11810.0,0.0,0,starmall san jose.xls,12,2019
6,11565.0,0.0,0,starmall san jose.xls,12,2019
7,9915.0,0.0,0,starmall san jose.xls,12,2019
8,19128.5,0.0,0,starmall san jose.xls,12,2019
9,8107.5,0.0,0,starmall san jose.xls,12,2019
10,3681.0,0.0,0,starmall san jose.xls,12,2019
11,9904.25,0.0,0,starmall san jose.xls,12,2019
12,9621.0,0.0,0,starmall san jose.xls,12,2019
13,15521.5,0.0,0,starmall san jose.xls,12,2019
14,14301.0,0.0,0,starmall san jose.xls,12,2019
15,14341.5,0.0,0,starmall san jose.xls,12,2019
16,14193.5,0.0,0,starmall san jose.xls,12,2019
17,9995.0,0.0,0,starmall san jose.xls,12,2019
18,8744.5,0.0,0,starmall san jose.xls,12,2019
19,10664.5,0.0,0,starmall san jose.xls,12,2019
20,22721.0,0.0,0,starmall san jose.xls,12,2019
21,12272.5,0.0,0,starmall san jose.xls,12,2019
22,18873.5,0.0,0,starmall san jose.xls,12,2019
23,20277.5,0.0,0,starmall san jose.xls,12,2019
24,18582.5,0.0,0,starmall san jose.xls,12,2019
25,38719.5,0.0,0,starmall san jose.xls,12,2019
26,10881.75,0.0,0,starmall san jose.xls,12,2019
27,13226.5,0.0,0,starmall san jose.xls,12,2019
28,14929.0,0.0,0,starmall san jose.xls,12,2019
29,10581.0,0.0,30,starmall san jose.xls,12,2019
30,12262.0,0.0,0,starmall san jose.xls,12,2019
31,9562.5,0.0,0,starmall san jose.xls,12,2019
1,0.0,0.0,0,waltermart dasma.xls,1,2019
2,5804.5,0.0,0,waltermart dasma.xls,1,2019
3,2022.0,0.0,0,waltermart dasma.xls,1,2019
4,10759.0,0.0,0,waltermart dasma.xls,1,2019
5,11054.5,0.0,0,waltermart dasma.xls,1,2019
6,4678.0,0.0,0,waltermart dasma.xls,1,2019
7,3028.5,0.0,0,waltermart dasma.xls,1,2019
8,3442.5,0.0,0,waltermart dasma.xls,1,2019
9,1276.5,0.0,0,waltermart dasma.xls,1,2019
10,2590.0,0.0,0,waltermart dasma.xls,1,2019
11,836.0,0.0,0,waltermart dasma.xls,1,2019
12,5080.5,0.0,0,waltermart dasma.xls,1,2019
13,4835.0,0.0,0,waltermart dasma.xls,1,2019
14,5876.0,0.0,0,waltermart dasma.xls,1,2019
15,3490.0,0.0,0,waltermart dasma.xls,1,2019
16,3376.5,0.0,0,waltermart dasma.xls,1,2019
17,5287.5,0.0,0,waltermart dasma.xls,1,2019
18,3990.0,0.0,0,waltermart dasma.xls,1,2019
19,4487.5,0.0,0,waltermart dasma.xls,1,2019
20,4137.5,0.0,0,waltermart dasma.xls,1,2019
21,1920.0,0.0,0,waltermart dasma.xls,1,2019
22,4290.0,0.0,0,waltermart dasma.xls,1,2019
23,3774.0,0.0,0,waltermart dasma.xls,1,2019
24,11540.0,0.0,0,waltermart dasma.xls,1,2019
25,2072.0,0.0,0,waltermart dasma.xls,1,2019
26,2490.0,0.0,0,waltermart dasma.xls,1,2019
27,647.5,0.0,0,waltermart dasma.xls,1,2019
28,1763.0,0.0,0,waltermart dasma.xls,1,2019
29,497.5,0.0,0,waltermart dasma.xls,1,2019
30,2042.5,0.0,0,waltermart dasma.xls,1,2019
31,3617.0,0.0,0,waltermart dasma.xls,1,2019
1,10731.0,0.0,0,waltermart dasma.xls,2,2019
2,2992.5,0.0,0,waltermart dasma.xls,2,2019
3,8792.0,0.0,0,waltermart dasma.xls,2,2019
4,4444.0,0.0,0,waltermart dasma.xls,2,2019
5,2890.0,0.0,0,waltermart dasma.xls,2,2019
6,120.0,0.0,0,waltermart dasma.xls,2,2019
7,1365.0,0.0,0,waltermart dasma.xls,2,2019
8,3158.0,0.0,0,waltermart dasma.xls,2,2019
9,2122.0,0.0,0,waltermart dasma.xls,2,2019
10,3152.0,0.0,0,waltermart dasma.xls,2,2019
11,1046.5,0.0,0,waltermart dasma.xls,2,2019
12,4790.0,0.0,0,waltermart dasma.xls,2,2019
13,1619.0,0.0,0,waltermart dasma.xls,2,2019
14,9807.5,0.0,0,waltermart dasma.xls,2,2019
15,8738.0,0.0,0,waltermart dasma.xls,2,2019
16,5006.0,0.0,0,waltermart dasma.xls,2,2019
17,6628.0,0.0,0,waltermart dasma.xls,2,2019
18,3501.0,0.0,0,waltermart dasma.xls,2,2019
19,1475.0,0.0,0,waltermart dasma.xls,2,2019
20,3597.0,0.0,0,waltermart dasma.xls,2,2019
21,3290.0,0.0,0,waltermart dasma.xls,2,2019
22,2172.0,0.0,0,waltermart dasma.xls,2,2019
23,5803.0,0.0,0,waltermart dasma.xls,2,2019
24,6148.5,0.0,0,waltermart dasma.xls,2,2019
25,2833.5,0.0,0,waltermart dasma.xls,2,2019
26,388.5,0.0,0,waltermart dasma.xls,2,2019
27,1036.0,0.0,0,waltermart dasma.xls,2,2019
28,8075.5,0.0,0,waltermart dasma.xls,2,2019
1,6520.0,0.0,0,waltermart dasma.xls,3,2019
2,5244.0,0.0,0,waltermart dasma.xls,3,2019
3,3209.5,0.0,0,waltermart dasma.xls,3,2019
4,4064.5,0.0,0,waltermart dasma.xls,3,2019
5,1942.5,0.0,0,waltermart dasma.xls,3,2019
6,847.5,0.0,0,waltermart dasma.xls,3,2019
7,3505.0,0.0,0,waltermart dasma.xls,3,2019
8,5932.5,0.0,0,waltermart dasma.xls,3,2019
9,4169.0,0.0,0,waltermart dasma.xls,3,2019
10,4555.5,0.0,0,waltermart dasma.xls,3,2019
11,4737.5,0.0,0,waltermart dasma.xls,3,2019
12,3848.5,0.0,0,waltermart dasma.xls,3,2019
13,2590.0,0.0,0,waltermart dasma.xls,3,2019
14,3292.5,0.0,0,waltermart dasma.xls,3,2019
15,3706.0,0.0,0,waltermart dasma.xls,3,2019
16,4776.0,0.0,0,waltermart dasma.xls,3,2019
17,4815.5,0.0,0,waltermart dasma.xls,3,2019
18,1913.0,0.0,0,waltermart dasma.xls,3,2019
19,3358.0,0.0,0,waltermart dasma.xls,3,2019
20,777.0,0.0,0,waltermart dasma.xls,3,2019
21,6235.0,0.0,0,waltermart dasma.xls,3,2019
22,7459.0,0.0,0,waltermart dasma.xls,3,2019
23,8303.75,0.0,0,waltermart dasma.xls,3,2019
24,2352.0,0.0,0,waltermart dasma.xls,3,2019
25,5608.5,0.0,0,waltermart dasma.xls,3,2019
26,5098.5,0.0,0,waltermart dasma.xls,3,2019
27,3590.0,0.0,0,waltermart dasma.xls,3,2019
28,5239.0,0.0,0,waltermart dasma.xls,3,2019
29,2172.0,0.0,0,waltermart dasma.xls,3,2019
30,1642.5,0.0,0,waltermart dasma.xls,3,2019
31,3905.0,0.0,0,waltermart dasma.xls,3,2019
1,497.5,0.0,0,waltermart dasma.xls,4,2019
2,8068.0,0.0,0,waltermart dasma.xls,4,2019
3,8957.5,0.0,0,waltermart dasma.xls,4,2019
4,5630.0,0.0,0,waltermart dasma.xls,4,2019
5,9309.0,0.0,0,waltermart dasma.xls,4,2019
6,5531.5,0.0,0,waltermart dasma.xls,4,2019
7,17448.5,0.0,0,waltermart dasma.xls,4,2019
8,2760.0,0.0,0,waltermart dasma.xls,4,2019
9,10516.0,0.0,200,waltermart dasma.xls,4,2019
10,7864.5,0.0,0,waltermart dasma.xls,4,2019
11,11947.0,0.0,0,waltermart dasma.xls,4,2019
12,1992.5,0.0,0,waltermart dasma.xls,4,2019
13,3905.5,0.0,0,waltermart dasma.xls,4,2019
14,4945.0,0.0,0,waltermart dasma.xls,4,2019
15,6248.0,0.0,0,waltermart dasma.xls,4,2019
16,6023.5,0.0,0,waltermart dasma.xls,4,2019
17,5584.0,0.0,0,waltermart dasma.xls,4,2019
18,1783.5,0.0,0,waltermart dasma.xls,4,2019
19,0.0,0.0,0,waltermart dasma.xls,4,2019
20,150.0,0.0,0,waltermart dasma.xls,4,2019
21,5737.5,0.0,100,waltermart dasma.xls,4,2019
22,3492.5,0.0,0,waltermart dasma.xls,4,2019
23,5823.5,0.0,0,waltermart dasma.xls,4,2019
24,1245.0,0.0,0,waltermart dasma.xls,4,2019
25,5478.5,0.0,0,waltermart dasma.xls,4,2019
26,2151.0,0.0,0,waltermart dasma.xls,4,2019
27,1633.5,0.0, ,waltermart dasma.xls,4,2019
28,3149.0,0.0,0,waltermart dasma.xls,4,2019
29,1975.5,0.0,0,waltermart dasma.xls,4,2019
30,5022.0,0.0,0,waltermart dasma.xls,4,2019
1,15593.5,0.0,0,waltermart dasma.xls,5,2019
2,5254.5,0.0,0,waltermart dasma.xls,5,2019
3,6432.5,0.0,0,waltermart dasma.xls,5,2019
4,3660.0,0.0,0,waltermart dasma.xls,5,2019
5,6280.0,0.0,0,waltermart dasma.xls,5,2019
6,4951.5,0.0,0,waltermart dasma.xls,5,2019
7,7364.5,0.0,0,waltermart dasma.xls,5,2019
8,5385.0,0.0,0,waltermart dasma.xls,5,2019
9,3642.0,0.0,0,waltermart dasma.xls,5,2019
10,5972.5,0.0,0,waltermart dasma.xls,5,2019
11,5135.0,0.0,0,waltermart dasma.xls,5,2019
12,4589.5,0.0,0,waltermart dasma.xls,5,2019
13,2342.5,0.0,0,waltermart dasma.xls,5,2019
14,1224.5,0.0,0,waltermart dasma.xls,5,2019
15,6250.0,0.0,0,waltermart dasma.xls,5,2019
16,7730.0,0.0,0,waltermart dasma.xls,5,2019
17,3357.5,0.0,0,waltermart dasma.xls,5,2019
18,2976.0,0.0,0,waltermart dasma.xls,5,2019
19,4067.0,0.0,0,waltermart dasma.xls,5,2019
20,1475.0,0.0,0,waltermart dasma.xls,5,2019
21,6095.0,0.0,0,waltermart dasma.xls,5,2019
22,6903.0,0.0,0,waltermart dasma.xls,5,2019
23,6404.5,0.0,0,waltermart dasma.xls,5,2019
24,3428.5,0.0,0,waltermart dasma.xls,5,2019
25,9357.0,0.0,0,waltermart dasma.xls,5,2019
26,8707.5,0.0,0,waltermart dasma.xls,5,2019
27,886.0,0.0,0,waltermart dasma.xls,5,2019
28,6073.5,0.0,0,waltermart dasma.xls,5,2019
29,6339.5,0.0,0,waltermart dasma.xls,5,2019
30,4667.5,0.0,0,waltermart dasma.xls,5,2019
31,7488.5,0.0,0,waltermart dasma.xls,5,2019
1,7816.0,0.0,0,waltermart dasma.xls,6,2019
2,4064.5,0.0,0,waltermart dasma.xls,6,2019
3,2528.5,0.0,0,waltermart dasma.xls,6,2019
4,4223.5,0.0,0,waltermart dasma.xls,6,2019
5,8030.5,0.0,0,waltermart dasma.xls,6,2019
6,7411.0,0.0,0,waltermart dasma.xls,6,2019
7,1533.5,0.0,0,waltermart dasma.xls,6,2019
8,4168.5,0.0,0,waltermart dasma.xls,6,2019
9,1295.0,0.0,0,waltermart dasma.xls,6,2019
10,6336.0,0.0,0,waltermart dasma.xls,6,2019
11,8427.5,0.0,0,waltermart dasma.xls,6,2019
12,2587.5,0.0,0,waltermart dasma.xls,6,2019
13,2552.5,0.0,0,waltermart dasma.xls,6,2019
14,1117.5,0.0,0,waltermart dasma.xls,6,2019
15,4032.5,0.0,0,waltermart dasma.xls,6,2019
16,11901.0,0.0,0,waltermart dasma.xls,6,2019
17,5087.5,0.0,0,waltermart dasma.xls,6,2019
18,1895.0,0.0,0,waltermart dasma.xls,6,2019
