COST,GROSS PROFIT,GROSS SALES,file_name,month,year
166794.28,230456.22,397250.5,starmall san jose.xls,12,2019
51477.99,69227.51000000001,120705.5,waltermart dasma.xls,1,2019
49589.06,66132.44,115721.5,waltermart dasma.xls,2,2019
53598.3,71810.95,125409.25,waltermart dasma.xls,3,2019
65429.33,89440.17,154869.5,waltermart dasma.xls,4,2019
72250.45,97783.05,170033.5,waltermart dasma.xls,5,2019
53648.59,80329.41,133978.0,waltermart dasma.xls,6,2019
60410.15,86203.70000000001,146613.85,waltermart dasma.xls,7,2019
52536.89,76522.61,129059.5,waltermart dasma.xls,8,2019
51541.51,81251.48999999999,132793.0,waltermart dasma.xls,9,2019
51916.42,68653.58,120570.0,waltermart dasma.xls,10,2019
58778.64,79478.86,138257.5,waltermart dasma.xls,11,2019
158539.78,204832.22,363372.0,waltermart dasma.xls,12,2019
105791.95,145702.63,251494.58,gaisano tabunok.xls,1,2019
101002.81,140631.72,241634.53,gaisano tabunok.xls,2,2019
126499.49,175138.33999999997,301637.82999999996,gaisano tabunok.xls,3,2019
92103.22,131653.68,223756.9,gaisano tabunok.xls,4,2019
98118.63,151675.62,249794.25,gaisano tabunok.xls,5,2019
107901.27,158698.27999999997,266599.55,gaisano tabunok.xls,6,2019
110195.87,166632.03999999998,276827.91,gaisano tabunok.xls,7,2019
107289.81,156508.23000000004,263798.04000000004,gaisano tabunok.xls,8,2019
83441.24,120535.68999999999,203976.93,gaisano tabunok.xls,9,2019
120570.17,164384.36000000004,284954.53,gaisano tabunok.xls,10,2019
129740.53,165593.77000000005,295334.30000000005,gaisano tabunok.xls,11,2019
304429.54,425120.8100000001,729550.3500000001,gaisano tabunok.xls,12,2019
126839.02,163185.68,290024.7,sm megamall.xls,1,2019
105107.86,132284.28999999998,237392.15,sm megamall.xls,2,2019
99134.14,133794.74,232928.88,sm megamall.xls,3,2019
92636.17,114576.71,207212.88,sm megamall.xls,4,2019
134553.17,171745.33,306298.5,sm megamall.xls,5,2019
114314.09,163028.66,277342.75,sm megamall.xls,6,2019
94421.42,128396.96,222818.38,sm megamall.xls,7,2019
95218.71,127717.08999999998,222935.8,sm megamall.xls,8,2019
73654.83,104014.42,177669.25,sm megamall.xls,9,2019
128537.77,165810.72999999998,294348.5,sm megamall.xls,10,2019
131198.94,156554.06,287753.0,sm megamall.xls,11,2019
357047.94,442878.31,799926.25,sm megamall.xls,12,2019
100558.08,127566.81999999999,228124.9,rob.pampanga.xls,1,2019
103678.79,133020.21000000002,236699.0,rob.pampanga.xls,2,2019
76382.13,98003.87,174386.0,rob.pampanga.xls,3,2019
79301.69,110119.06,189420.75,rob.pampanga.xls,4,2019
90180.64,123644.76,213825.4,rob.pampanga.xls,5,2019
83860.52,109414.48,193275.0,rob.pampanga.xls,6,2019
73599.52,94391.87999999999,167991.4,rob.pampanga.xls,7,2019
54743.99,79399.51000000001,134143.5,rob.pampanga.xls,8,2019
41398.66,63492.34,104891.0,rob.pampanga.xls,9,2019
66693.61,93878.89,160572.5,rob.pampanga.xls,10,2019
58385.06,77871.59,136256.65,rob.pampanga.xls,11,2019
175866.34,221536.31000000003,397402.65,rob.pampanga.xls,12,2019
122901.82,171535.87999999995,294437.69999999995,island citimall bohol.xls,1,2019
80703.89,115301.12999999999,196005.02,island citimall bohol.xls,2,2019
111515.11,168369.31,279884.42,island citimall bohol.xls,3,2019
113750.473,172118.397,285868.87,island citimall bohol.xls,4,2019
137533.42,211310.58,348844.0,island citimall bohol.xls,5,2019
136981.37,208562.38,345543.75,island citimall bohol.xls,6,2019
93441.07,140983.18,234424.25,island citimall bohol.xls,7,2019
111361.87,163810.13,275172.0,island citimall bohol.xls,8,2019
94298.7,141425.45,235724.15,island citimall bohol.xls,9,2019
110606.0,159554.75,270160.75,island citimall bohol.xls,10,2019
128091.98,173532.52000000002,301624.5,island citimall bohol.xls,11,2019
365443.38,516578.62,882022.0,island citimall bohol.xls,12,2019
107452.74,137436.76,244889.5,sm north.xls,1,2019
81223.37,108466.88,189690.25,sm north.xls,2,2019
66560.82,100694.43,167255.25,sm north.xls,3,2019
70541.98,96974.52,167516.5,sm north.xls,4,2019
108166.9,148730.1,256897.0,sm north.xls,5,2019
87917.12,131786.88,219704.0,sm north.xls,6,2019
95477.81,137237.19,232715.0,sm north.xls,7,2019
98924.03,131348.1,230272.13,sm north.xls,8,2019
106647.72,143665.53,250313.25,sm north.xls,9,2019
111062.57,142030.93,253093.5,sm north.xls,10,2019
165711.0,193942.0,359653.0,sm north.xls,11,2019
344140.59,458050.91,802191.5,sm north.xls,12,2019
36959.48,52142.52,89102.0,victory tanauan.xls,6,2019
44768.67,64060.33,108829.0,victory tanauan.xls,7,2019
68696.71,92594.29,161291.0,victory tanauan.xls,8,2019
40151.09,57103.41,97254.5,victory tanauan.xls,9,2019
45405.21,52968.79,98374.0,victory tanauan.xls,10,2019
62350.3,72354.2,134704.5,victory tanauan.xls,11,2019
141884.65,173100.85,314985.5,victory tanauan.xls,12,2019
54456.73,83945.76999999999,138402.5,lee plaza.xls,1,2019
41236.68,63605.82,104842.5,lee plaza.xls,2,2019
60549.53,87894.72,148444.25,lee plaza.xls,3,2019
32296.84,56394.66,88691.5,lee plaza.xls,4,2019
85133.11,137869.89,223003.0,lee plaza.xls,5,2019
57105.47,96679.76000000001,153785.23,lee plaza.xls,6,2019
49741.74,79868.89000000001,129610.63,lee plaza.xls,7,2019
55956.74,86504.26000000001,142461.0,lee plaza.xls,8,2019
52552.06,83187.09,135739.15,lee plaza.xls,9,2019
63160.61,85287.24,148447.85,lee plaza.xls,10,2019
66094.33,95051.8,161146.13,lee plaza.xls,11,2019
145790.51,222472.33999999997,368262.85,lee plaza.xls,12,2019
62360.59,88875.79000000001,151236.38,rob.malabon.xls,1,2019
58687.07,76690.10999999999,135377.18,rob.malabon.xls,2,2019
65858.41,95655.09,161513.5,rob.malabon.xls,3,2019
60748.42,91741.54,152489.96,rob.malabon.xls,4,2019
77788.79,107887.89,185676.68,rob.malabon.xls,5,2019
71485.77,102565.385,174051.155,rob.malabon.xls,6,2019
53271.94,72423.29,125695.23,rob.malabon.xls,7,2019
55271.41,80809.63999999998,136081.05,rob.malabon.xls,8,2019
58301.35,86157.38,144458.73,rob.malabon.xls,9,2019
75643.77,104834.45999999998,180478.22999999998,rob.malabon.xls,10,2019
75634.77,97155.61,172790.38,rob.malabon.xls,11,2019
182808.84,240905.41,423714.25,rob.malabon.xls,12,2019
10492.33,14068.17,24560.5,waltermart subic.xls,5,2019
40638.69,58956.31,99595.0,waltermart subic.xls,6,2019
45016.45,62688.55,107705.0,waltermart subic.xls,7,2019
41315.49,60698.01,102013.5,waltermart subic.xls,8,2019
37937.7,58697.3,96635.0,waltermart subic.xls,9,2019
34173.21,49131.79,83305.0,waltermart subic.xls,10,2019
38732.29,49458.21,88190.5,waltermart subic.xls,11,2019
91325.02,119662.98,210988.0,waltermart subic.xls,12,2019
239902.98,323209.78,563112.76,sm dasma boutique.xls,1,2019
225215.6,305338.53,530554.13,sm dasma boutique.xls,2,2019
199157.86,282001.89,481159.75,sm dasma boutique.xls,3,2019
172539.81,246374.82,418914.63,sm dasma boutique.xls,4,2019
195602.51,266061.24,461663.75,sm dasma boutique.xls,5,2019
198682.89,274456.74,473139.63,sm dasma boutique.xls,6,2019
169992.79,240370.66,410363.45,sm dasma boutique.xls,7,2019
185298.98,252496.62000000002,437795.60000000003,sm dasma boutique.xls,8,2019
210866.31,294970.92000000004,505837.23000000004,sm dasma boutique.xls,9,2019
220489.52,291404.20999999996,511893.73,sm dasma boutique.xls,10,2019
227698.13,295635.53,523333.66000000003,sm dasma boutique.xls,11,2019
733309.17,979309.7000000001,1712618.87,sm dasma boutique.xls,12,2019
58781.47,77561.03,136342.5,galeria victoria.xls,1,2019
54136.18,65628.72,119764.9,galeria victoria.xls,2,2019
55810.65,73247.85,129058.5,galeria victoria.xls,3,2019
30227.88,48220.119999999995,78448.0,galeria victoria.xls,4,2019
69917.4,97670.1,167587.5,galeria victoria.xls,5,2019
52056.76,73696.73999999999,125753.5,galeria victoria.xls,6,2019
36541.28,49727.22,86268.5,galeria victoria.xls,7,2019
35956.63,49565.25000000001,85521.88,galeria victoria.xls,8,2019
31139.18,44449.82,75589.0,galeria victoria.xls,9,2019
32332.33,43423.67,75756.0,galeria victoria.xls,10,2019
53124.99,62315.01,115440.0,galeria victoria.xls,11,2019
133674.9,178260.85,311935.75,galeria victoria.xls,12,2019
72692.03,92666.97,165359.0,sm iloilo kiosk.xls,1,2019
52116.12,71405.38,123521.5,sm iloilo kiosk.xls,2,2019
53946.03,79401.47,133347.5,sm iloilo kiosk.xls,3,2019
53617.2,81802.8,135420.0,sm iloilo kiosk.xls,4,2019
58335.42,92125.83,150461.25,sm iloilo kiosk.xls,5,2019
55708.05,85095.2,140803.25,sm iloilo kiosk.xls,6,2019
52848.31,74988.69,127837.0,sm iloilo kiosk.xls,7,2019
51474.0,73632.0,125106.0,sm iloilo kiosk.xls,8,2019
55322.27,84307.73000000001,139630.0,sm iloilo kiosk.xls,9,2019
48718.21,69895.54000000001,118613.75,sm iloilo kiosk.xls,10,2019
69301.41,88218.09,157519.5,sm iloilo kiosk.xls,11,2019
180895.77,252139.48,433035.25,sm iloilo kiosk.xls,12,2019
70090.62,97006.38,167097.0,gaisano passi.xls,1,2019
47773.86,69206.14,116980.0,gaisano passi.xls,2,2019
72197.88,103581.37,175779.25,gaisano passi.xls,3,2019
68666.15,107140.85,175807.0,gaisano passi.xls,4,2019
72718.49,107560.51,180279.0,gaisano passi.xls,5,2019
49710.1,82904.4,132614.5,gaisano passi.xls,6,2019
55889.47,86953.53,142843.0,gaisano passi.xls,7,2019
40864.43,62128.219999999994,102992.65,gaisano passi.xls,8,2019
39798.47,61106.28,100904.75,gaisano passi.xls,9,2019
27947.02,48082.729999999996,76029.75,gaisano passi.xls,10,2019
49910.94,72852.06,122763.0,gaisano passi.xls,11,2019
147448.68,210449.97000000003,357898.65,gaisano passi.xls,12,2019
82934.03,124166.97,207101.0,rob.tacloban.xls,1,2019
57593.59,99437.16,157030.75,rob.tacloban.xls,2,2019
77601.06,121427.94,199029.0,rob.tacloban.xls,3,2019
62625.18,106522.33000000002,169147.51,rob.tacloban.xls,4,2019
105788.98,170535.27000000002,276324.25,rob.tacloban.xls,5,2019
85205.97,150043.51,235249.48,rob.tacloban.xls,6,2019
69948.1,112255.4,182203.5,rob.tacloban.xls,7,2019
63762.39,108651.11,172413.5,rob.tacloban.xls,8,2019
69528.42,114774.58,184303.0,rob.tacloban.xls,9,2019
53617.99,86175.26000000001,139793.25,rob.tacloban.xls,10,2019
114697.58,159706.66999999998,274404.25,sm san pablo.xls,1,2019
115667.49,155946.01,271613.5,sm san pablo.xls,2,2019
122330.09,171785.41,294115.5,sm san pablo.xls,3,2019
109574.93,157587.07,267162.0,sm san pablo.xls,4,2019
122907.84,179204.66,302112.5,sm san pablo.xls,5,2019
159244.03,223745.97,382990.0,sm san pablo.xls,6,2019
101644.68,146706.57,248351.25,sm san pablo.xls,7,2019
116269.41,163782.84,280052.25,sm san pablo.xls,8,2019
115377.3,160980.2,276357.5,sm san pablo.xls,9,2019
133518.47,179752.53,313271.0,sm san pablo.xls,10,2019
160930.6,211453.4,372384.0,sm san pablo.xls,11,2019
360121.8,491128.2,851250.0,sm san pablo.xls,12,2019
187457.61,267204.98,454662.58999999997,gaisano davao.xls,1,2019
140771.14,212906.33999999997,353677.48,gaisano davao.xls,2,2019
192918.62,269462.63,462381.25,gaisano davao.xls,3,2019
193954.46,276978.66000000003,470933.12,gaisano davao.xls,4,2019
194903.46,298609.69999999995,493513.16,gaisano davao.xls,5,2019
229559.76,335810.03,565369.79,gaisano davao.xls,6,2019
163715.26,250451.34999999998,414166.61,gaisano davao.xls,7,2019
210557.26,288239.35,498796.61,gaisano davao.xls,8,2019
162992.72,230409.36000000002,393402.08,gaisano davao.xls,9,2019
162459.02,213718.25000000003,376177.27,gaisano davao.xls,10,2019
205085.77,260568.23,465654.0,gaisano davao.xls,11,2019
571126.67,796340.82,1367467.49,gaisano davao.xls,12,2019
75248.58,95700.92,170949.5,sm fairview.xls,1,2019
45507.2,64225.8,109733.0,sm fairview.xls,2,2019
56746.22,84114.28,140860.5,sm fairview.xls,3,2019
45748.06,67418.19,113166.25,sm fairview.xls,4,2019
60252.8,86889.2,147142.0,sm fairview.xls,5,2019
57274.49,84290.01000000001,141564.5,sm fairview.xls,6,2019
46896.05,70095.95,116992.0,sm fairview.xls,7,2019
60206.0,85755.0,145961.0,sm fairview.xls,8,2019
44102.92,66190.58,110293.5,sm fairview.xls,9,2019
59893.0,75284.0,135177.0,sm fairview.xls,10,2019
67751.66,89532.09,157283.75,sm fairview.xls,11,2019
174903.28,225662.97,400566.25,sm fairview.xls,12,2019
68402.2,97047.55,165449.75,central mall biคan.xls,1,2019
84157.67,122269.33,206427.0,central mall biคan.xls,2,2019
75424.14,101919.73,177343.87,central mall biคan.xls,3,2019
66559.39,101035.86,167595.25,central mall biคan.xls,4,2019
54361.29,84141.85999999999,138503.15,central mall biคan.xls,5,2019
74386.51,103004.49,177391.0,central mall biคan.xls,6,2019
73128.3,107289.45,180417.75,central mall biคan.xls,7,2019
51933.79,77382.45999999999,129316.25,central mall biคan.xls,8,2019
67000.46,90342.54,157343.0,central mall biคan.xls,9,2019
64314.41,79935.09,144249.5,central mall biคan.xls,10,2019
106298.93,118487.69,224786.62,central mall biคan.xls,11,2019
213113.77,256014.48,469128.25,central mall biคan.xls,12,2019
47915.02,72607.98000000001,120523.0,csi la union.xls,1,2019
52942.64,78244.24,131186.88,csi la union.xls,2,2019
55332.65,87875.85,143208.5,csi la union.xls,3,2019
52938.49,82570.51000000001,135509.0,csi la union.xls,4,2019
58618.04,98052.45999999999,156670.5,csi la union.xls,5,2019
43966.94,75619.06,119586.0,csi la union.xls,6,2019
40782.72,66252.03,107034.75,csi la union.xls,7,2019
63656.11,94782.56999999999,158438.68,csi la union.xls,8,2019
60414.74,90482.66,150897.4,csi la union.xls,9,2019
57077.93,78030.97,135108.9,csi la union.xls,10,2019
55578.51,77565.87,133144.38,csi la union.xls,11,2019
179518.25,234999.75,414518.0,csi la union.xls,12,2019
91733.02,117241.36,208974.38,rob.ermita.xls,1,2019
87554.28,123435.72,210990.0,rob.ermita.xls,2,2019
73487.96,107045.42,180533.38,rob.ermita.xls,3,2019
52680.95,82013.05,134694.0,rob.ermita.xls,4,2019
72582.85,102817.4,175400.25,rob.ermita.xls,5,2019
86301.85,136814.15,223116.0,rob.ermita.xls,6,2019
55043.09,85638.54000000001,140681.63,rob.ermita.xls,7,2019
74729.55,116770.09999999999,191499.65,rob.ermita.xls,8,2019
67622.36,102136.64,169759.0,rob.ermita.xls,9,2019
58468.97,90708.03,149177.0,rob.ermita.xls,10,2019
73330.9,99527.63,172858.53,rob.ermita.xls,11,2019
176931.17,243298.83,420230.0,rob.ermita.xls,12,2019
47861.7,69890.08,117751.78,ace centerpoint.xls,1,2019
50685.48,74183.09999999998,124868.57999999999,ace centerpoint.xls,2,2019
63572.16,99255.20999999996,162827.36999999997,ace centerpoint.xls,3,2019
63245.41,100635.25,163880.66,ace centerpoint.xls,4,2019
79250.68,128638.94999999998,207889.62999999998,ace centerpoint.xls,5,2019
57253.63,97529.61999999997,154783.24999999997,ace centerpoint.xls,6,2019
51280.46,74837.81999999998,126118.27999999998,ace centerpoint.xls,7,2019
48023.46,76253.54999999999,124277.01,ace centerpoint.xls,8,2019
57041.14,91510.38999999997,148551.52999999997,ace centerpoint.xls,9,2019
55982.31,80984.82,136967.13,ace centerpoint.xls,10,2019
62743.93,87566.20000000001,150310.13,ace centerpoint.xls,11,2019
142435.72,208472.24000000002,350907.96,ace centerpoint.xls,12,2019
59772.98,81205.5,140978.48,sm masinag.xls,1,2019
65659.76,83225.39,148885.15,sm masinag.xls,2,2019
71185.71,91408.54,162594.25,sm masinag.xls,3,2019
49431.33,71474.81999999999,120906.15,sm masinag.xls,4,2019
80884.54,122976.96,203861.5,sm masinag.xls,5,2019
73468.67,106697.33,180166.0,sm masinag.xls,6,2019
64393.76,90421.23999999999,154815.0,sm masinag.xls,7,2019
89802.26,119394.99,209197.25,sm masinag.xls,8,2019
51626.32,77214.20999999999,128840.53,sm masinag.xls,9,2019
64131.71,84848.02000000002,148979.73,sm masinag.xls,10,2019
115831.81,127187.13999999998,243018.94999999998,sm masinag.xls,11,2019
217334.01,277688.05,495022.06,sm masinag.xls,12,2019
78810.97,80000.29000000001,158811.26,hea sm calamba.xls,1,2019
90910.99,76116.26,167027.25,hea sm calamba.xls,2,2019
88962.68,68514.82,157477.5,hea sm calamba.xls,3,2019
66790.66,61263.97,128054.63,hea sm calamba.xls,4,2019
106993.49,95835.67000000003,202829.16000000003,hea sm calamba.xls,5,2019
117151.05,97651.77999999998,214802.83,hea sm calamba.xls,6,2019
65280.55,61570.45,126851.0,hea sm calamba.xls,7,2019
92370.8,78688.67,171059.47,hea sm calamba.xls,8,2019
87182.94,69116.70000000001,156299.64,hea sm calamba.xls,9,2019
95528.34,77967.55000000002,173495.89,hea sm calamba.xls,10,2019
108518.8,84229.22000000002,192748.02000000002,hea sm calamba.xls,11,2019
227073.08,188091.61999999997,415164.69999999995,hea sm calamba.xls,12,2019
134831.92,180273.46,315105.38,gaisano iligan.xls,1,2019
127798.48,183977.52000000002,311776.0,gaisano iligan.xls,2,2019
190103.36,253552.07000000007,443655.43000000005,gaisano iligan.xls,3,2019
166713.14,240375.01,407088.15,gaisano iligan.xls,4,2019
234566.94,318791.44,553358.38,gaisano iligan.xls,5,2019
149709.31,228255.82000000007,377965.13000000006,gaisano iligan.xls,6,2019
127072.11,186771.19,313843.3,gaisano iligan.xls,7,2019
137749.82,199941.40000000002,337691.22000000003,gaisano iligan.xls,8,2019
168459.47,225784.28,394243.75,gaisano iligan.xls,9,2019
161445.27,217136.00000000003,378581.27,gaisano iligan.xls,10,2019
195364.93,244191.32,439556.25,gaisano iligan.xls,11,2019
361694.31,459291.44,820985.75,gaisano iligan.xls,12,2019
64074.25,102252.75,166327.0,sm bacoor.xls,1,2019
60124.55,86395.83,146520.38,sm bacoor.xls,2,2019
86545.2,124003.05,210548.25,sm bacoor.xls,3,2019
80933.52,125476.48,206410.0,sm bacoor.xls,4,2019
87852.66,136268.34,224121.0,sm bacoor.xls,5,2019
65055.31,102800.44,167855.75,sm bacoor.xls,6,2019
61858.92,92768.59000000001,154627.51,sm bacoor.xls,7,2019
60013.23,85405.26999999999,145418.5,sm bacoor.xls,8,2019
50422.65,76516.4,126939.05,sm bacoor.xls,9,2019
69206.62,96449.13,165655.75,sm bacoor.xls,10,2019
57730.19,80062.44,137792.63,sm bacoor.xls,11,2019
161861.07,229015.31,390876.38,sm bacoor.xls,12,2019
193716.45,265662.77,459379.22000000003,sm valenzuela.xls,1,2019
168113.67,230025.68999999997,398139.36,sm valenzuela.xls,2,2019
196069.46,267243.06000000006,463312.52,sm valenzuela.xls,3,2019
164441.28,221681.56999999998,386122.85,sm valenzuela.xls,4,2019
192590.4,256152.93000000008,448743.3300000001,sm valenzuela.xls,5,2019
169790.05,241122.25000000006,410912.30000000005,sm valenzuela.xls,6,2019
149910.47,207621.88999999998,357532.36,sm valenzuela.xls,7,2019
202919.52,265098.5,468018.01999999996,sm valenzuela.xls,8,2019
166846.77,222660.83,389507.6,sm valenzuela.xls,9,2019
197081.87,254624.58000000007,451706.45000000007,sm valenzuela.xls,10,2019
199902.67,234785.96,434688.63,sm valenzuela.xls,11,2019
672815.43,816893.5399999997,1489708.9699999997,sm valenzuela.xls,12,2019
105518.05,141562.45,247080.5,farmers cubao.xls,1,2019
90345.28,112876.47,203221.75,farmers cubao.xls,2,2019
91538.14,130429.61,221967.75,farmers cubao.xls,3,2019
90207.36,130132.14,220339.5,farmers cubao.xls,4,2019
108813.33,153793.3,262606.63,farmers cubao.xls,5,2019
107794.06,152648.57,260442.63,farmers cubao.xls,6,2019
89812.67,128701.96,218514.63,farmers cubao.xls,7,2019
87476.2,122068.3,209544.5,farmers cubao.xls,8,2019
100288.38,141341.37,241629.75,farmers cubao.xls,9,2019
92365.2,128448.05,220813.25,farmers cubao.xls,10,2019
102033.27,135125.47999999998,237158.75,farmers cubao.xls,11,2019
298496.7,373860.93,672357.63,farmers cubao.xls,12,2019
56753.21,84682.29000000001,141435.5,sunstar mall.xls,1,2019
60187.0,87704.0,147891.0,sunstar mall.xls,2,2019
64967.53,89091.47,154059.0,sunstar mall.xls,3,2019
43741.22,69290.78,113032.0,sunstar mall.xls,4,2019
61796.16,86505.34,148301.5,sunstar mall.xls,5,2019
59621.56,91121.44,150743.0,sunstar mall.xls,6,2019
59455.99,80895.51000000001,140351.5,sunstar mall.xls,7,2019
46910.37,65092.13,112002.5,sunstar mall.xls,8,2019
48880.75,71199.75,120080.5,sunstar mall.xls,9,2019
54185.02,74032.03350000002,128217.05350000001,sunstar mall.xls,10,2019
59708.74,75227.51000000001,134936.25,sunstar mall.xls,11,2019
127212.27,169280.47999999998,296492.75,sunstar mall.xls,12,2019
23084.9,25492.1,48577.0,gaisano citygate davao.xls,1,2019
20470.06,26242.94,46713.0,gaisano citygate davao.xls,2,2019
20171.8,27702.7,47874.5,gaisano citygate davao.xls,3,2019
21445.51,30229.99,51675.5,gaisano citygate davao.xls,4,2019
22198.19,35635.31,57833.5,gaisano citygate davao.xls,5,2019
23803.32,42160.18,65963.5,gaisano citygate davao.xls,6,2019
19147.72,24673.28,43821.0,gaisano citygate davao.xls,7,2019
30431.54,45651.46,76083.0,gaisano citygate davao.xls,8,2019
18527.58,30682.92,49210.5,gaisano citygate davao.xls,9,2019
13599.88,18391.620000000003,31991.5,gaisano citygate davao.xls,10,2019
23758.68,30621.82,54380.5,gaisano citygate davao.xls,11,2019
81619.29,121285.21,202904.5,gaisano citygate davao.xls,12,2019
70662.28,97311.97,167974.25,rob.iligan.xls,1,2019
39788.74,59919.01,99707.75,rob.iligan.xls,2,2019
47989.64,73596.36,121586.0,rob.iligan.xls,3,2019
36452.77,56751.23,93204.0,rob.iligan.xls,4,2019
54407.44,88132.81,142540.25,rob.iligan.xls,5,2019
65450.52,102563.23000000001,168013.75,rob.iligan.xls,6,2019
44616.45,64774.8,109391.25,rob.iligan.xls,7,2019
35695.21,55204.79,90900.0,rob.iligan.xls,8,2019
35771.22,52837.32999999999,88608.54999999999,rob.iligan.xls,9,2019
45479.46,63368.04,108847.5,rob.iligan.xls,10,2019
70804.64,98032.93000000001,168837.57,rob.iligan.xls,11,2019
92510.04,136341.21000000002,228851.25,rob.iligan.xls,12,2019
57439.28,79968.1,137407.38,sm muntinlupa.xls,1,2019
77131.25,94691.57,171822.82,sm muntinlupa.xls,2,2019
74716.69,104630.95999999999,179347.65,sm muntinlupa.xls,3,2019
60377.44,89848.06,150225.5,sm muntinlupa.xls,4,2019
71879.68,103219.57,175099.25,sm muntinlupa.xls,5,2019
97413.02,134686.86,232099.88,sm muntinlupa.xls,6,2019
75991.89,104412.65999999999,180404.55,sm muntinlupa.xls,7,2019
88106.25,123976.5,212082.75,sm muntinlupa.xls,8,2019
58802.79,83359.18999999997,142161.97999999998,sm muntinlupa.xls,9,2019
80066.68,104681.82,184748.5,sm muntinlupa.xls,10,2019
78663.27,102608.23,181271.5,sm muntinlupa.xls,11,2019
210836.08,266813.12,477649.2,sm muntinlupa.xls,12,2019
66936.38,95229.37,162165.75,waltermart tanauan.xls,1,2019
68200.42,97123.58,165324.0,waltermart tanauan.xls,2,2019
73718.72,100183.78,173902.5,waltermart tanauan.xls,3,2019
52613.79,83231.45999999999,135845.25,waltermart tanauan.xls,4,2019
69831.9,103835.1,173667.0,waltermart tanauan.xls,5,2019
74548.01,115628.49,190176.5,waltermart tanauan.xls,6,2019
58984.66,98478.34,157463.0,waltermart tanauan.xls,7,2019
49933.42,82864.58,132798.0,waltermart tanauan.xls,8,2019
41775.5,63778.0,105553.5,waltermart tanauan.xls,9,2019
56274.47,83633.03,139907.5,waltermart tanauan.xls,10,2019
51865.45,76250.55,128116.0,waltermart tanauan.xls,11,2019
228205.27,296306.23,524511.5,waltermart tanauan.xls,12,2019
69935.68,93041.70000000001,162977.38,rob.dumaguete.xls,1,2019
53736.33,74387.67,128124.0,rob.dumaguete.xls,2,2019
72475.49,96474.26,168949.75,rob.dumaguete.xls,3,2019
43305.44,66719.06,110024.5,rob.dumaguete.xls,4,2019
65655.23,88105.77,153761.0,rob.dumaguete.xls,5,2019
46482.75,73622.75,120105.5,rob.dumaguete.xls,6,2019
42494.74,63045.29,105540.03,rob.dumaguete.xls,7,2019
39065.37,56400.329999999994,95465.7,rob.dumaguete.xls,8,2019
34558.46,49611.29,84169.75,rob.dumaguete.xls,9,2019
25921.18,34464.52,60385.7,rob.dumaguete.xls,10,2019
42992.39,54613.11,97605.5,rob.dumaguete.xls,11,2019
121580.17,176363.83000000002,297944.0,rob.dumaguete.xls,12,2019
175472.78,226873.97,402346.75,starmall alabang.xls,1,2019
159356.16,201331.47,360687.63,starmall alabang.xls,2,2019
174110.89,234623.76,408734.65,starmall alabang.xls,3,2019
191523.2,257989.14,449512.34,starmall alabang.xls,4,2019
216697.18,299742.71,516439.89,starmall alabang.xls,5,2019
231020.76,315550.49,546571.25,starmall alabang.xls,6,2019
187795.13,281101.7200000001,468896.8500000001,starmall alabang.xls,7,2019
184856.09,261423.10999999996,446279.19999999995,starmall alabang.xls,8,2019
197093.38,283894.81,480988.19,starmall alabang.xls,9,2019
211368.96,284049.19000000006,495418.15,starmall alabang.xls,10,2019
225861.16,273451.66000000003,499312.82,starmall alabang.xls,11,2019
560891.67,738820.4500000001,1299712.12,starmall alabang.xls,12,2019
37665.38,46026.62,83692.0,victory sta. rosa.xls,11,2019
103334.71,133550.28999999998,236885.0,victory sta. rosa.xls,12,2019
170056.71,231620.91,401677.62,sm lucena.xls,1,2019
141761.61,190892.52000000002,332654.13,sm lucena.xls,2,2019
171741.35,229463.65,401205.0,sm lucena.xls,3,2019
128804.6,190238.9,319043.5,sm lucena.xls,4,2019
175372.74,265011.66000000003,440384.4,sm lucena.xls,5,2019
135880.52,208987.98,344868.5,sm lucena.xls,6,2019
104293.84,152540.96,256834.8,sm lucena.xls,7,2019
121754.34,170277.29,292031.63,sm lucena.xls,8,2019
101766.58,156780.16999999998,258546.75,sm lucena.xls,9,2019
134445.69,186076.44,320522.13,sm lucena.xls,10,2019
147353.18,187980.45,335333.63,sm lucena.xls,11,2019
366758.46,497371.42,864129.88,sm lucena.xls,12,2019
77841.33,102714.42,180555.75,gaisano grandmall mactan.xls,1,2019
68108.69,88029.31,156138.0,gaisano grandmall mactan.xls,2,2019
81634.64,113357.61,194992.25,gaisano grandmall mactan.xls,3,2019
68273.43,103867.07,172140.5,gaisano grandmall mactan.xls,4,2019
96422.45,138511.3,234933.75,gaisano grandmall mactan.xls,5,2019
64154.72,94158.28,158313.0,gaisano grandmall mactan.xls,6,2019
59890.04,91201.95999999999,151092.0,gaisano grandmall mactan.xls,7,2019
55761.23,74627.41999999998,130388.65,gaisano grandmall mactan.xls,8,2019
51198.61,75260.89,126459.5,gaisano grandmall mactan.xls,9,2019
55146.05,67680.45,122826.5,gaisano grandmall mactan.xls,10,2019
99837.75,122646.79999999999,222484.55,gaisano grandmall mactan.xls,11,2019
236391.45,308840.64999999997,545232.1,gaisano grandmall mactan.xls,12,2019
86541.17,146042.72999999998,232583.9,gaisano tagum 2.xls,1,2019
76122.32,121987.94,198110.26,gaisano tagum 2.xls,2,2019
77109.6,132073.9,209183.5,gaisano tagum 2.xls,3,2019
84322.35,128417.04999999999,212739.4,gaisano tagum 2.xls,4,2019
